# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.21,4.79
2,1000,0.22,9.01
4,1000,0.22,18.05
8,1000,0.21,38.26
16,1000,0.21,76.21
32,1000,0.25,129.95
64,1000,0.24,262.36
128,1000,0.35,361.91
256,1000,0.38,680.35
512,1000,0.46,1122.81
1024,1000,0.56,1812.57
2048,1000,0.77,2653.67
4096,1000,1.14,3578.51
8192,1000,1.89,4338.38
16384,1000,2.96,5538.40
32768,1000,4.75,6903.00
65536,640,8.08,8108.99
131072,320,14.64,8950.47
262144,160,14.00,18722.48
524288,80,24.55,21351.80
1048576,40,58.19,18020.87
2097152,20,158.34,13244.46
4194304,10,322.85,12991.42
