# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.45,2.23
2,1000,0.42,4.78
4,1000,0.42,9.54
8,1000,0.42,19.01
16,1000,0.42,38.19
32,1000,0.56,57.52
64,1000,0.58,110.69
128,1000,1.04,122.64
256,1000,1.08,237.02
512,1000,1.17,436.29
1024,1000,1.48,692.98
2048,1000,2.08,984.37
4096,1000,2.96,1381.87
8192,1000,4.63,1769.45
16384,1000,7.18,2282.14
32768,1000,12.68,2583.79
65536,640,23.22,2822.58
131072,320,42.19,3106.62
262144,160,14.76,17754.60
524288,80,25.90,20244.25
1048576,40,59.02,17766.97
2097152,20,156.16,13429.31
4194304,10,325.83,12872.87
