# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,13.74,0.00
1,1000,13.76,0.07
2,1000,13.69,0.15
4,1000,13.80,0.29
8,1000,13.59,0.59
16,1000,13.63,1.17
32,1000,13.63,2.35
64,1000,13.81,4.63
128,1000,13.79,9.28
256,1000,14.30,17.90
512,1000,14.64,34.98
1024,1000,15.31,66.90
2048,1000,16.23,126.21
4096,1000,16.69,245.42
8192,1000,17.58,466.09
16384,1000,22.82,718.00
32768,1000,37.54,872.80
65536,640,79.83,820.90
131072,320,117.30,1117.45
262144,160,208.44,1257.63
524288,80,309.88,1691.90
1048576,40,510.13,2055.52
2097152,20,919.41,2280.97
4194304,10,1768.80,2371.28
