# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.51,0.00
1,1000,8.55,0.12
2,1000,8.57,0.23
4,1000,8.60,0.47
8,1000,8.54,0.94
16,1000,8.58,1.87
32,1000,8.61,3.72
64,1000,8.64,7.40
128,1000,8.87,14.42
256,1000,8.93,28.68
512,1000,8.99,56.97
1024,1000,10.21,100.25
2048,1000,9.60,213.27
4096,1000,11.50,356.26
8192,1000,12.25,668.89
16384,1000,16.90,969.40
32768,1000,27.14,1207.39
65536,640,62.00,1057.11
131072,320,81.69,1604.49
262144,160,117.01,2240.28
524288,80,187.64,2794.08
1048576,40,331.39,3164.14
2097152,20,640.97,3271.83
4194304,10,1328.05,3158.25
