# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm -genv I_MPI_OFI_PROVIDER=sockets -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.44,0.00
1,1000,0.45,2.24
2,1000,0.45,4.47
4,1000,0.45,8.96
8,1000,0.45,17.88
16,1000,0.44,36.03
32,1000,0.49,65.40
64,1000,0.48,132.06
128,1000,0.59,217.81
256,1000,0.62,413.91
512,1000,0.95,537.85
1024,1000,0.99,1038.36
2048,1000,1.12,1821.45
4096,1000,1.59,2569.04
8192,1000,2.03,4041.96
16384,1000,3.38,4848.14
32768,1000,5.38,6086.79
65536,640,9.23,7100.71
131072,320,15.15,8653.68
262144,160,27.56,9511.23
524288,80,66.40,7895.97
1048576,40,132.32,7924.77
2097152,20,256.73,8168.59
4194304,10,512.26,8187.83
