# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.45,0.00
1,1000,0.43,2.34
2,1000,0.41,4.86
4,1000,0.41,9.64
8,1000,0.41,19.32
16,1000,0.42,38.51
32,1000,0.57,56.60
64,1000,0.57,111.73
128,1000,1.05,122.22
256,1000,1.07,239.56
512,1000,1.18,433.32
1024,1000,1.41,723.97
2048,1000,2.06,992.60
4096,1000,2.93,1398.66
8192,1000,4.65,1763.25
16384,1000,7.09,2310.49
32768,1000,12.69,2583.19
65536,640,23.82,2751.28
131072,320,44.01,2978.04
262144,160,14.81,17703.39
524288,80,26.43,19839.55
1048576,40,60.89,17220.53
2097152,20,162.24,12926.22
4194304,10,350.96,11951.00
8388608,5,761.22,11019.96
16777216,2,2443.07,6867.28
33554432,1,6829.43,4913.21
67108864,1,13966.26,4805.07
134217728,1,27280.85,4919.85
268435456,1,53648.18,5003.63
