# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.02,0.00
1,1000,16.01,0.06
2,1000,15.95,0.13
4,1000,15.99,0.25
8,1000,15.94,0.50
16,1000,16.02,1.00
32,1000,16.04,2.00
64,1000,16.11,3.97
128,1000,16.76,7.64
256,1000,16.56,15.46
512,1000,16.81,30.45
1024,1000,17.24,59.41
2048,1000,39.19,52.26
4096,1000,39.51,103.67
8192,1000,40.34,203.06
16384,1000,42.24,387.88
32768,1000,49.66,659.80
65536,640,148.97,439.92
131072,320,175.41,747.22
262144,160,238.26,1100.24
524288,80,355.50,1474.80
1048576,40,578.75,1811.79
2097152,20,1065.42,1968.37
4194304,10,2335.60,1795.81
8388608,5,4932.24,1700.77
16777216,2,9865.88,1700.53
33554432,1,19763.94,1697.76
67108864,1,39075.93,1717.40
134217728,1,77641.23,1728.69
268435456,1,155181.41,1729.82
