# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.45,2.24
2,1000,0.42,4.76
4,1000,0.42,9.60
8,1000,0.42,19.11
16,1000,0.42,38.10
32,1000,0.57,56.00
64,1000,0.58,109.74
128,1000,1.03,123.91
256,1000,1.06,240.86
512,1000,1.19,430.63
1024,1000,1.40,730.32
2048,1000,2.06,994.54
4096,1000,2.94,1395.42
8192,1000,4.64,1766.91
16384,1000,7.20,2275.42
32768,1000,12.71,2577.60
65536,640,24.11,2718.11
131072,320,45.09,2906.93
262144,160,14.83,17680.49
524288,80,26.04,20132.95
1048576,40,60.23,17410.08
2097152,20,162.07,12939.54
4194304,10,352.07,11913.35
8388608,5,761.48,11016.20
16777216,2,2409.86,6961.91
33554432,1,6757.15,4965.77
67108864,1,13894.37,4829.93
134217728,1,27231.66,4928.74
268435456,1,53534.43,5014.26
