# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.67,0.00
1,1000,8.85,0.11
2,1000,8.78,0.23
4,1000,8.83,0.45
8,1000,8.83,0.91
16,1000,8.82,1.81
32,1000,8.83,3.62
64,1000,8.83,7.25
128,1000,9.12,14.04
256,1000,9.20,27.82
512,1000,9.25,55.35
1024,1000,10.09,101.50
2048,1000,9.76,209.92
4096,1000,11.34,361.29
8192,1000,12.50,655.21
16384,1000,16.63,985.01
32768,1000,26.92,1217.05
65536,640,61.87,1059.23
131072,320,84.17,1557.26
262144,160,117.79,2225.43
524288,80,185.28,2829.66
1048576,40,326.83,3208.33
2097152,20,629.06,3333.76
4194304,10,1305.40,3213.05
8388608,5,2578.02,3253.90
16777216,2,5376.35,3120.56
33554432,1,10743.25,3123.30
67108864,1,21423.34,3132.51
134217728,1,42855.71,3131.85
268435456,1,85400.09,3143.27
