# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.48,0.00
1,1000,8.63,0.12
2,1000,8.60,0.23
4,1000,8.58,0.47
8,1000,8.61,0.93
16,1000,8.60,1.86
32,1000,8.62,3.71
64,1000,8.59,7.45
128,1000,8.97,14.27
256,1000,8.94,28.63
512,1000,9.04,56.61
1024,1000,10.34,99.07
2048,1000,9.59,213.58
4096,1000,11.62,352.42
8192,1000,12.30,665.91
16384,1000,16.89,969.83
32768,1000,27.04,1211.70
65536,640,62.14,1054.64
131072,320,82.25,1593.61
262144,160,116.09,2258.09
524288,80,186.81,2806.50
1048576,40,331.39,3164.18
2097152,20,639.87,3277.48
4194304,10,1323.35,3169.45
