# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.30,0.00
1,1000,8.38,0.12
2,1000,8.44,0.24
4,1000,8.42,0.47
8,1000,8.42,0.95
16,1000,8.41,1.90
32,1000,8.41,3.81
64,1000,8.46,7.57
128,1000,8.73,14.66
256,1000,8.78,29.16
512,1000,8.84,57.91
1024,1000,10.31,99.34
2048,1000,9.32,219.64
4096,1000,11.60,353.20
8192,1000,12.05,679.97
16384,1000,16.93,967.75
32768,1000,26.84,1220.73
65536,640,61.73,1061.68
131072,320,83.02,1578.77
262144,160,115.90,2261.82
524288,80,187.79,2791.89
1048576,40,333.03,3148.63
2097152,20,643.12,3260.92
4194304,10,1330.16,3153.24
