# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.84
2,1000,0.20,9.81
4,1000,0.20,19.59
8,1000,0.21,38.58
16,1000,0.21,77.27
32,1000,0.25,128.83
64,1000,0.24,263.09
128,1000,0.35,367.32
256,1000,0.37,689.82
512,1000,0.45,1131.60
1024,1000,0.56,1814.97
2048,1000,0.77,2647.66
4096,1000,1.15,3572.17
8192,1000,1.90,4313.17
16384,1000,2.97,5517.77
32768,1000,4.76,6880.82
65536,640,8.11,8084.29
131072,320,14.62,8963.02
262144,160,13.96,18781.20
524288,80,24.87,21084.37
1048576,40,61.13,17151.95
2097152,20,159.34,13161.14
4194304,10,331.92,12636.67
