# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,12.37,0.00
1,1000,12.48,0.08
2,1000,12.27,0.16
4,1000,11.91,0.34
8,1000,11.83,0.68
16,1000,11.53,1.39
32,1000,10.58,3.02
64,1000,10.50,6.10
128,1000,10.76,11.90
256,1000,10.77,23.77
512,1000,10.79,47.47
1024,1000,11.04,92.77
2048,1000,12.46,164.32
4096,1000,13.46,304.29
8192,1000,15.01,545.85
16384,1000,18.39,890.86
32768,1000,27.63,1186.16
65536,640,59.61,1099.47
131072,320,83.71,1565.76
262144,160,176.27,1487.21
524288,80,270.14,1940.79
1048576,40,449.08,2334.94
2097152,20,811.51,2584.27
4194304,10,1472.63,2848.18
8388608,5,3220.54,2604.72
16777216,2,6789.68,2470.99
33554432,1,14404.77,2329.40
67108864,1,28213.76,2378.59
134217728,1,56380.86,2380.56
268435456,1,108756.75,2468.22
