# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm -genv I_MPI_OFI_PROVIDER=shm -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.44,0.00
1,1000,0.45,2.24
2,1000,0.44,4.50
4,1000,0.44,9.01
8,1000,0.44,18.01
16,1000,0.44,36.17
32,1000,0.48,66.05
64,1000,0.48,132.86
128,1000,0.59,217.53
256,1000,0.63,408.13
512,1000,0.98,522.18
1024,1000,1.01,1018.58
2048,1000,1.16,1760.89
4096,1000,1.63,2518.09
8192,1000,2.15,3809.65
16384,1000,3.58,4578.20
32768,1000,5.36,6115.84
65536,640,9.43,6950.00
131072,320,15.29,8571.25
262144,160,30.11,8704.78
524288,80,66.55,7878.48
1048576,40,133.02,7882.55
2097152,20,257.38,8148.11
4194304,10,508.16,8253.96
