# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=sockets ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47}
30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47}
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,9.99,0.00
1,1000,9.98,0.10
2,1000,9.95,0.20
4,1000,9.95,0.40
8,1000,9.95,0.80
16,1000,9.88,1.62
32,1000,9.91,3.23
64,1000,9.94,6.44
128,1000,10.00,12.81
256,1000,43.28,5.91
512,1000,46.23,11.07
1024,1000,56.59,18.10
2048,1000,36.88,55.52
4096,1000,43.31,94.57
8192,1000,57.44,142.61
16384,1000,73.01,224.42
32768,1000,68.84,475.98
65536,640,80.57,813.40
131072,320,95.08,1378.48
262144,160,133.17,1968.46
524288,80,197.25,2657.95
1048576,40,413.78,2534.16
2097152,20,765.15,2740.85
4194304,10,1576.92,2659.81
