# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.63,0.00
1,1000,8.77,0.11
2,1000,8.76,0.23
4,1000,8.79,0.45
8,1000,8.76,0.91
16,1000,8.75,1.83
32,1000,8.77,3.65
64,1000,8.75,7.32
128,1000,9.08,14.10
256,1000,9.09,28.16
512,1000,9.23,55.48
1024,1000,10.44,98.11
2048,1000,9.74,210.16
4096,1000,11.69,350.37
8192,1000,12.44,658.73
16384,1000,16.87,971.26
32768,1000,27.04,1211.94
65536,640,61.98,1057.40
131072,320,84.17,1557.28
262144,160,118.52,2211.78
524288,80,188.25,2785.05
1048576,40,329.84,3179.09
2097152,20,639.53,3279.20
4194304,10,1321.95,3172.82
8388608,5,2625.99,3194.45
16777216,2,5422.57,3093.96
33554432,1,10844.71,3094.08
67108864,1,21477.54,3124.61
134217728,1,42980.41,3122.77
268435456,1,85785.51,3129.15
