# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.43,2.32
2,1000,0.42,4.77
4,1000,0.42,9.55
8,1000,0.42,19.17
16,1000,0.42,38.47
32,1000,0.56,56.76
64,1000,0.57,111.95
128,1000,1.05,121.81
256,1000,1.09,235.51
512,1000,1.21,424.53
1024,1000,1.41,728.22
2048,1000,2.10,977.19
4096,1000,2.97,1379.88
8192,1000,4.68,1750.99
16384,1000,7.11,2303.29
32768,1000,12.67,2586.80
65536,640,23.80,2753.13
131072,320,43.87,2987.85
262144,160,14.61,17939.71
524288,80,26.31,19927.98
1048576,40,59.91,17502.44
2097152,20,160.32,13080.86
4194304,10,348.84,12023.48
8388608,5,774.51,10830.91
16777216,2,2434.52,6891.38
33554432,1,6758.67,4964.65
67108864,1,13946.82,4811.77
134217728,1,27323.64,4912.15
268435456,1,53599.51,5008.17
