# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.62,0.00
1,1000,8.80,0.11
2,1000,8.78,0.23
4,1000,8.75,0.46
8,1000,8.77,0.91
16,1000,8.79,1.82
32,1000,8.78,3.64
64,1000,8.83,7.25
128,1000,9.14,14.00
256,1000,9.15,27.98
512,1000,9.20,55.68
1024,1000,10.50,97.54
2048,1000,9.74,210.33
4096,1000,11.71,349.80
8192,1000,12.49,655.81
16384,1000,17.01,963.34
32768,1000,27.01,1213.09
65536,640,62.02,1056.71
131072,320,86.23,1520.02
262144,160,118.56,2211.14
524288,80,187.76,2792.35
1048576,40,332.49,3153.73
2097152,20,642.10,3266.06
4194304,10,1330.18,3153.18
