# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.45,0.00
1,1000,5.55,0.18
2,1000,5.57,0.36
4,1000,5.55,0.72
8,1000,5.56,1.44
16,1000,5.56,2.88
32,1000,5.56,5.76
64,1000,5.55,11.53
128,1000,5.65,22.66
256,1000,5.74,44.61
512,1000,5.77,88.81
1024,1000,6.39,160.14
2048,1000,6.20,330.22
4096,1000,7.22,566.92
8192,1000,7.66,1068.88
16384,1000,9.82,1667.89
32768,1000,16.13,2032.07
65536,640,30.20,2169.98
131072,320,40.69,3221.21
262144,160,55.84,4694.73
524288,80,89.52,5856.90
1048576,40,155.41,6747.00
2097152,20,294.20,7128.35
4194304,10,654.50,6408.38
8388608,5,1610.03,5210.20
16777216,2,3428.24,4893.83
33554432,1,6891.16,4869.20
67108864,1,13043.34,5145.07
134217728,1,25935.09,5175.14
268435456,1,51520.69,5210.25
