# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm:ofi -genv I_MPI_OFI_PROVIDER=sockets ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,10.09,0.00
1,1000,10.03,0.10
2,1000,10.04,0.20
4,1000,10.09,0.40
8,1000,10.08,0.79
16,1000,9.92,1.61
32,1000,9.96,3.21
64,1000,9.98,6.41
128,1000,10.03,12.76
256,1000,36.97,6.93
512,1000,47.40,10.80
1024,1000,39.81,25.72
2048,1000,36.82,55.62
4096,1000,37.03,110.60
8192,1000,61.98,132.17
16384,1000,68.13,240.47
32768,1000,69.06,474.49
65536,640,65.03,1007.79
131072,320,95.76,1368.74
262144,160,124.50,2105.57
524288,80,204.08,2568.98
1048576,40,422.05,2484.50
2097152,20,862.59,2431.21
4194304,10,1604.19,2614.59
