# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.20,4.93
2,1000,0.23,8.81
4,1000,0.20,19.56
8,1000,0.21,38.37
16,1000,0.21,77.75
32,1000,0.25,128.10
64,1000,0.25,255.29
128,1000,0.34,374.99
256,1000,0.37,693.64
512,1000,0.45,1136.69
1024,1000,0.57,1805.39
2048,1000,0.77,2648.41
4096,1000,1.15,3576.21
8192,1000,1.89,4324.97
16384,1000,2.95,5562.73
32768,1000,4.73,6933.40
65536,640,8.06,8126.04
131072,320,14.69,8920.28
262144,160,13.99,18733.14
524288,80,25.00,20969.53
1048576,40,60.57,17312.60
2097152,20,158.79,13207.17
4194304,10,345.00,12157.29
8388608,5,976.50,8590.49
16777216,2,2512.50,6677.50
33554432,1,5496.02,6105.22
67108864,1,11148.07,6019.77
134217728,1,21811.79,6153.45
268435456,1,43386.56,6187.07
