# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm:ofi -genv I_MPI_OFI_PROVIDER=tcp ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.86,0.00
1,1000,8.82,0.11
2,1000,8.76,0.23
4,1000,8.78,0.46
8,1000,8.76,0.91
16,1000,8.82,1.81
32,1000,8.85,3.62
64,1000,8.80,7.27
128,1000,8.13,15.75
256,1000,8.29,30.88
512,1000,10.33,49.54
1024,1000,10.70,95.66
2048,1000,13.16,155.67
4096,1000,13.91,294.46
8192,1000,16.68,491.20
16384,1000,25.14,651.72
32768,1000,36.51,897.53
65536,640,60.38,1085.47
131072,320,111.09,1179.86
262144,160,135.19,1939.05
524288,80,236.67,2215.27
1048576,40,454.86,2305.28
2097152,20,912.27,2298.84
4194304,10,1780.01,2356.34
8388608,5,3707.01,2262.90
16777216,2,7488.41,2240.42
33554432,1,15265.80,2198.01
67108864,1,31812.02,2109.54
134217728,1,60342.08,2224.28
268435456,1,122581.06,2189.86
