# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.64,0.00
1,1000,8.75,0.11
2,1000,8.78,0.23
4,1000,8.78,0.46
8,1000,8.76,0.91
16,1000,8.76,1.83
32,1000,8.78,3.64
64,1000,8.73,7.33
128,1000,9.09,14.08
256,1000,9.11,28.09
512,1000,9.12,56.15
1024,1000,10.38,98.63
2048,1000,9.78,209.33
4096,1000,11.59,353.28
8192,1000,12.43,659.11
16384,1000,17.01,963.32
32768,1000,26.94,1216.20
65536,640,62.59,1047.13
131072,320,85.06,1540.85
262144,160,118.38,2214.52
524288,80,187.81,2791.64
1048576,40,330.18,3175.81
2097152,20,638.86,3282.62
4194304,10,1319.25,3179.32
8388608,5,2626.87,3193.38
16777216,2,5380.58,3118.10
33554432,1,10778.03,3113.23
67108864,1,21454.56,3127.95
134217728,1,43144.22,3110.91
268435456,1,85590.88,3136.26
