# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.42,2.39
2,1000,0.40,5.04
4,1000,0.39,10.13
8,1000,0.40,20.25
16,1000,0.40,40.37
32,1000,0.57,56.37
64,1000,0.56,114.39
128,1000,0.87,146.80
256,1000,0.92,279.39
512,1000,1.09,467.89
1024,1000,1.28,800.30
2048,1000,2.09,980.22
4096,1000,3.03,1349.59
8192,1000,4.90,1672.99
16384,1000,7.87,2081.84
32768,1000,13.69,2394.05
65536,640,26.71,2453.65
131072,320,49.85,2629.55
262144,160,15.46,16953.15
524288,80,27.18,19291.84
1048576,40,55.62,18850.92
2097152,20,139.10,15076.28
4194304,10,299.32,14012.97
8388608,5,638.48,13138.48
16777216,2,2146.16,7817.30
33554432,1,6106.09,5495.24
67108864,1,12807.47,5239.82
134217728,1,25468.96,5269.85
268435456,1,49934.56,5375.74
