# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.48,0.00
1,1000,5.57,0.18
2,1000,5.57,0.36
4,1000,5.56,0.72
8,1000,5.57,1.44
16,1000,5.55,2.88
32,1000,5.57,5.75
64,1000,5.58,11.47
128,1000,5.63,22.73
256,1000,5.68,45.06
512,1000,5.76,88.87
1024,1000,6.40,160.09
2048,1000,6.27,326.55
4096,1000,7.24,565.55
8192,1000,7.74,1058.75
16384,1000,9.75,1680.88
32768,1000,16.35,2003.60
65536,640,30.11,2176.74
131072,320,40.43,3241.74
262144,160,55.89,4690.48
524288,80,89.65,5848.23
1048576,40,156.04,6719.76
2097152,20,292.62,7166.87
4194304,10,654.78,6405.67
8388608,5,1608.07,5216.58
16777216,2,3425.51,4897.73
33554432,1,6867.97,4885.64
67108864,1,13017.96,5155.10
134217728,1,25886.51,5184.85
268435456,1,51513.37,5210.99
