# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.55
2,1000,0.40,5.01
4,1000,0.40,9.95
8,1000,0.39,20.35
16,1000,0.39,40.55
32,1000,0.56,56.68
64,1000,0.57,112.81
128,1000,0.87,146.90
256,1000,0.93,273.84
512,1000,1.12,457.41
1024,1000,1.29,791.46
2048,1000,2.12,967.98
4096,1000,3.15,1299.66
8192,1000,5.09,1608.83
16384,1000,8.36,1959.57
32768,1000,14.52,2256.20
65536,640,26.42,2480.75
131072,320,48.95,2677.83
262144,160,16.13,16248.13
524288,80,28.20,18588.60
1048576,40,55.69,18829.08
2097152,20,146.27,14337.42
4194304,10,289.75,14475.50
8388608,5,635.24,13205.34
16777216,2,2131.30,7871.81
33554432,1,6101.43,5499.44
67108864,1,12755.68,5261.10
134217728,1,25385.41,5287.20
268435456,1,49879.01,5381.73
