# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm -genv I_MPI_OFI_PROVIDER=shm -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.44,0.00
1,1000,0.45,2.24
2,1000,0.44,4.50
4,1000,0.44,9.00
8,1000,0.45,17.96
16,1000,0.45,35.95
32,1000,0.49,65.50
64,1000,0.48,132.88
128,1000,0.59,217.96
256,1000,0.63,406.78
512,1000,0.98,522.97
1024,1000,1.01,1013.32
2048,1000,1.17,1745.36
4096,1000,1.59,2579.56
8192,1000,2.14,3821.09
16384,1000,3.63,4517.47
32768,1000,5.35,6120.52
65536,640,9.40,6971.59
131072,320,15.34,8543.76
262144,160,28.01,9360.30
524288,80,67.32,7787.49
1048576,40,131.82,7954.62
2097152,20,257.94,8130.42
4194304,10,507.27,8268.45
8388608,5,1065.15,7875.51
16777216,2,2407.72,6968.08
33554432,1,7873.21,4261.85
67108864,1,15899.26,4220.88
134217728,1,31542.07,4255.20
268435456,1,62855.70,4270.66
