# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=tcp -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.60,0.00
1,1000,8.58,0.12
2,1000,8.57,0.23
4,1000,8.58,0.47
8,1000,8.52,0.94
16,1000,8.60,1.86
32,1000,8.57,3.73
64,1000,8.83,7.25
128,1000,8.88,14.41
256,1000,8.84,28.94
512,1000,10.20,50.17
1024,1000,10.41,98.39
2048,1000,10.77,190.19
4096,1000,12.30,332.92
8192,1000,13.94,587.86
16384,1000,25.20,650.27
32768,1000,37.84,866.02
65536,640,56.98,1150.16
131072,320,101.03,1297.38
262144,160,122.68,2136.84
524288,80,181.28,2892.10
1048576,40,335.43,3126.02
2097152,20,670.01,3130.02
4194304,10,1321.68,3173.46
8388608,5,2608.58,3215.77
16777216,2,5400.98,3106.33
33554432,1,10929.38,3070.11
67108864,1,21547.02,3114.53
134217728,1,43117.50,3112.84
268435456,1,86169.30,3115.21
