# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=sockets ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,11.00,0.00
1,1000,10.67,0.09
2,1000,10.65,0.19
4,1000,10.61,0.38
8,1000,10.65,0.75
16,1000,10.66,1.50
32,1000,10.69,2.99
64,1000,10.73,5.96
128,1000,10.81,11.84
256,1000,32.51,7.87
512,1000,30.75,16.65
1024,1000,37.35,27.41
2048,1000,25.75,79.52
4096,1000,25.21,162.45
8192,1000,33.64,243.52
16384,1000,49.35,331.98
32768,1000,44.67,733.57
65536,640,82.83,791.17
131072,320,110.16,1189.88
262144,160,144.30,1816.72
524288,80,232.02,2259.63
1048576,40,435.76,2406.31
2097152,20,825.46,2540.58
4194304,10,1594.56,2630.39
8388608,5,3562.24,2354.87
16777216,2,5519.50,3039.63
33554432,1,10994.47,3051.94
67108864,1,40959.51,1638.42
134217728,1,42241.58,3177.38
268435456,1,85125.20,3153.42
