# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm:ofi -genv I_MPI_OFI_PROVIDER=mlx -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.48,0.00
1,1000,0.48,2.09
2,1000,0.48,4.18
4,1000,0.48,8.41
8,1000,0.48,16.74
16,1000,0.48,33.56
32,1000,0.50,63.57
64,1000,0.50,126.94
128,1000,0.59,216.80
256,1000,0.64,400.43
512,1000,0.98,522.62
1024,1000,1.05,978.01
2048,1000,1.19,1716.97
4096,1000,1.64,2501.88
8192,1000,2.15,3801.85
16384,1000,3.59,4569.33
32768,1000,5.32,6154.04
65536,640,9.12,7183.56
131072,320,15.12,8671.61
262144,160,28.46,9211.25
524288,80,67.20,7802.31
1048576,40,133.70,7842.75
2097152,20,257.19,8153.96
4194304,10,510.48,8216.36
8388608,5,1059.25,7919.37
16777216,2,2305.33,7277.59
33554432,1,7923.19,4234.97
67108864,1,15815.52,4243.23
134217728,1,31458.54,4266.50
268435456,1,62821.73,4272.97
