# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.61,0.00
1,1000,8.68,0.12
2,1000,8.71,0.23
4,1000,8.71,0.46
8,1000,8.73,0.92
16,1000,8.71,1.84
32,1000,8.67,3.69
64,1000,8.74,7.32
128,1000,9.04,14.15
256,1000,9.03,28.36
512,1000,9.11,56.22
1024,1000,10.25,99.92
2048,1000,9.68,211.55
4096,1000,11.51,355.75
8192,1000,12.34,663.74
16384,1000,16.66,983.63
32768,1000,27.08,1210.05
65536,640,62.14,1054.59
131072,320,84.31,1554.72
262144,160,118.07,2220.22
524288,80,186.90,2805.25
1048576,40,328.73,3189.77
2097152,20,634.96,3302.83
4194304,10,1310.93,3199.48
8388608,5,2596.11,3231.22
16777216,2,5352.79,3134.29
33554432,1,10878.12,3084.58
67108864,1,21454.57,3127.95
134217728,1,42791.00,3136.59
268435456,1,85418.82,3142.58
