# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.56,0.00
1,1000,8.69,0.12
2,1000,8.72,0.23
4,1000,8.69,0.46
8,1000,8.71,0.92
16,1000,8.68,1.84
32,1000,8.69,3.68
64,1000,8.69,7.36
128,1000,9.03,14.18
256,1000,9.04,28.32
512,1000,9.12,56.11
1024,1000,10.40,98.48
2048,1000,9.63,212.66
4096,1000,11.69,350.50
8192,1000,12.45,658.14
16384,1000,17.00,963.77
32768,1000,27.23,1203.50
65536,640,61.82,1060.19
131072,320,84.19,1556.88
262144,160,117.22,2236.38
524288,80,187.65,2793.92
1048576,40,330.51,3172.64
2097152,20,637.35,3290.41
4194304,10,1318.56,3180.98
8388608,5,2634.71,3183.88
16777216,2,5368.02,3125.40
33554432,1,10805.25,3105.38
67108864,1,21421.78,3132.74
134217728,1,43125.97,3112.22
268435456,1,85929.21,3123.91
