# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.43,2.35
2,1000,0.39,5.08
4,1000,0.39,10.14
8,1000,0.40,20.18
16,1000,0.40,40.29
32,1000,0.55,57.80
64,1000,0.55,116.23
128,1000,0.89,143.86
256,1000,0.94,272.21
512,1000,1.13,454.48
1024,1000,1.32,772.94
2048,1000,2.12,967.01
4096,1000,2.99,1368.22
8192,1000,4.81,1702.26
16384,1000,7.36,2225.32
32768,1000,13.10,2500.51
65536,640,25.68,2551.69
131072,320,48.76,2688.15
262144,160,14.54,18031.68
524288,80,26.15,20052.39
1048576,40,53.76,19506.47
2097152,20,140.39,14938.57
4194304,10,290.43,14441.90
8388608,5,626.68,13385.70
16777216,2,2136.04,7854.34
33554432,1,6394.16,5247.67
67108864,1,12730.47,5271.52
134217728,1,26599.41,5045.89
268435456,1,49846.66,5385.22
