# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.57,0.00
1,1000,5.66,0.18
2,1000,5.65,0.35
4,1000,5.66,0.71
8,1000,5.66,1.41
16,1000,5.67,2.82
32,1000,5.66,5.66
64,1000,5.68,11.26
128,1000,5.76,22.23
256,1000,5.80,44.16
512,1000,5.83,87.88
1024,1000,6.43,159.34
2048,1000,6.28,326.07
4096,1000,7.21,568.38
8192,1000,7.65,1070.57
16384,1000,9.89,1656.56
32768,1000,15.85,2066.79
65536,640,30.37,2157.67
131072,320,40.80,3212.62
262144,160,56.01,4680.29
524288,80,90.14,5816.31
1048576,40,156.29,6709.24
2097152,20,294.66,7117.10
4194304,10,655.91,6394.64
8388608,5,1607.59,5218.14
16777216,2,3427.61,4894.73
33554432,1,6899.43,4863.36
67108864,1,13051.37,5141.90
134217728,1,25884.71,5185.21
268435456,1,51570.05,5205.26
