# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm:ofi -genv I_MPI_OFI_PROVIDER=sockets ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,10.11,0.00
1,1000,9.99,0.10
2,1000,10.01,0.20
4,1000,9.99,0.40
8,1000,9.99,0.80
16,1000,9.94,1.61
32,1000,9.98,3.21
64,1000,9.95,6.43
128,1000,10.03,12.77
256,1000,36.80,6.96
512,1000,39.09,13.10
1024,1000,66.98,15.29
2048,1000,40.86,50.12
4096,1000,67.18,60.97
8192,1000,67.47,121.42
16384,1000,64.61,253.57
32768,1000,68.30,479.74
65536,640,69.52,942.74
131072,320,85.46,1533.77
262144,160,135.11,1940.23
524288,80,217.72,2408.11
1048576,40,430.55,2435.41
2097152,20,889.94,2356.50
4194304,10,2369.71,1769.97
8388608,5,3152.23,2661.16
16777216,2,7562.98,2218.34
33554432,1,12050.25,2784.54
67108864,1,23110.68,2903.80
134217728,1,46903.18,2861.59
268435456,1,91096.31,2946.72
