# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=tcp ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47}
30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47}
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.09,0.00
1,1000,8.07,0.12
2,1000,8.06,0.25
4,1000,8.14,0.49
8,1000,8.09,0.99
16,1000,8.08,1.98
32,1000,8.14,3.93
64,1000,8.08,7.92
128,1000,8.28,15.45
256,1000,8.27,30.96
512,1000,10.32,49.60
1024,1000,10.75,95.23
2048,1000,13.18,155.34
4096,1000,15.74,260.24
8192,1000,16.86,485.84
16384,1000,26.15,626.57
32768,1000,35.64,919.32
65536,640,59.97,1092.81
131072,320,110.67,1184.37
262144,160,132.27,1981.85
524288,80,242.45,2162.46
1048576,40,458.91,2284.93
2097152,20,894.19,2345.31
4194304,10,1549.95,2706.09
