# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,7.79,0.00
1,1000,7.85,0.13
2,1000,7.84,0.25
4,1000,7.84,0.51
8,1000,7.83,1.02
16,1000,7.86,2.04
32,1000,7.86,4.07
64,1000,7.86,8.14
128,1000,8.26,15.49
256,1000,8.31,30.79
512,1000,8.40,60.96
1024,1000,9.36,109.40
2048,1000,8.89,230.39
4096,1000,10.68,383.61
8192,1000,11.39,719.27
16384,1000,15.37,1066.04
32768,1000,25.77,1271.34
65536,640,55.58,1179.06
131072,320,76.81,1706.40
262144,160,110.72,2367.72
524288,80,173.06,3029.45
1048576,40,305.47,3432.67
2097152,20,604.33,3470.21
4194304,10,1201.01,3492.33
8388608,5,2418.82,3468.06
16777216,2,5246.68,3197.68
33554432,1,10773.78,3114.45
67108864,1,21060.01,3186.55
134217728,1,42086.37,3189.10
268435456,1,85404.14,3143.12
