# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,vader --mca btl_vader_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.21,4.83
2,1000,0.21,9.66
4,1000,0.21,19.20
8,1000,0.21,38.46
16,1000,0.21,76.60
32,1000,0.25,128.01
64,1000,0.24,262.46
128,1000,0.35,365.63
256,1000,0.39,662.11
512,1000,0.46,1113.59
1024,1000,0.56,1830.87
2048,1000,0.77,2645.04
4096,1000,1.15,3574.66
8192,1000,1.90,4322.74
16384,1000,2.96,5539.34
32768,1000,4.75,6902.71
65536,640,8.06,8129.57
131072,320,14.58,8989.58
262144,160,14.00,18721.60
524288,80,25.92,20227.82
1048576,40,61.48,17055.02
2097152,20,157.17,13343.31
4194304,10,342.34,12251.77
8388608,5,964.72,8695.41
16777216,2,2518.11,6662.63
33554432,1,5673.39,5914.35
67108864,1,11018.46,6090.58
134217728,1,21858.72,6140.24
268435456,1,43597.23,6157.17
