# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,12.19,0.00
1,1000,12.31,0.08
2,1000,12.31,0.16
4,1000,12.30,0.33
8,1000,12.25,0.65
16,1000,12.25,1.31
32,1000,12.34,2.59
64,1000,12.20,5.25
128,1000,12.48,10.26
256,1000,12.85,19.92
512,1000,11.30,45.30
1024,1000,11.65,87.87
2048,1000,14.48,141.47
4096,1000,15.84,258.60
8192,1000,18.12,452.04
16384,1000,23.56,695.48
32768,1000,37.12,882.80
65536,640,79.20,827.46
131072,320,118.23,1108.61
262144,160,209.20,1253.10
524288,80,310.37,1689.22
1048576,40,514.21,2039.22
2097152,20,923.19,2271.64
4194304,10,1774.50,2363.66
8388608,5,3673.45,2283.58
16777216,2,7599.45,2207.69
33554432,1,15568.89,2155.22
67108864,1,31225.68,2149.16
134217728,1,62792.34,2137.49
268435456,1,124052.48,2163.89
