# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.26,0.00
1,1000,16.42,0.06
2,1000,16.45,0.12
4,1000,16.47,0.24
8,1000,16.49,0.49
16,1000,16.49,0.97
32,1000,16.51,1.94
64,1000,16.61,3.85
128,1000,16.69,7.67
256,1000,17.00,15.06
512,1000,17.44,29.36
1024,1000,17.72,57.79
2048,1000,39.00,52.52
4096,1000,39.45,103.82
8192,1000,40.38,202.85
16384,1000,42.04,389.76
32768,1000,49.14,666.88
65536,640,147.88,443.17
131072,320,159.68,820.83
262144,160,186.63,1404.63
524288,80,275.96,1899.90
1048576,40,459.04,2284.29
2097152,20,818.03,2563.66
4194304,10,1532.66,2736.62
8388608,5,3183.84,2634.75
16777216,2,6435.14,2607.13
33554432,1,13037.75,2573.64
67108864,1,25829.52,2598.15
134217728,1,50255.99,2670.68
268435456,1,100537.60,2670.00
