# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.43,2.33
2,1000,0.40,4.95
4,1000,0.40,9.93
8,1000,0.40,19.93
16,1000,0.41,39.41
32,1000,0.57,56.40
64,1000,0.56,113.96
128,1000,0.91,141.39
256,1000,0.93,276.15
512,1000,1.13,451.17
1024,1000,1.27,808.04
2048,1000,2.08,984.34
4096,1000,3.08,1329.78
8192,1000,4.94,1657.64
16384,1000,7.85,2086.88
32768,1000,13.79,2376.07
65536,640,25.76,2543.78
131072,320,47.35,2768.41
262144,160,14.47,18116.05
524288,80,25.47,20581.30
1048576,40,53.38,19642.31
2097152,20,141.91,14777.72
4194304,10,290.33,14446.62
8388608,5,638.64,13135.18
16777216,2,2128.80,7881.07
33554432,1,6092.93,5507.11
67108864,1,12787.36,5248.06
134217728,1,26757.58,5016.06
268435456,1,49914.86,5377.87
