# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,vader --mca btl_vader_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.21,4.83
2,1000,0.23,8.67
4,1000,0.21,18.99
8,1000,0.21,37.78
16,1000,0.21,75.18
32,1000,0.25,127.28
64,1000,0.25,258.71
128,1000,0.35,369.20
256,1000,0.37,691.10
512,1000,0.46,1112.48
1024,1000,0.56,1832.42
2048,1000,0.77,2647.65
4096,1000,1.15,3576.49
8192,1000,1.89,4323.87
16384,1000,2.96,5536.57
32768,1000,4.75,6900.26
65536,640,8.09,8102.40
131072,320,14.63,8957.75
262144,160,14.10,18589.35
524288,80,25.01,20959.64
1048576,40,59.91,17503.12
2097152,20,157.95,13276.91
4194304,10,330.80,12679.15
