# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=tcp ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.35,0.00
1,1000,8.15,0.12
2,1000,8.08,0.25
4,1000,8.09,0.49
8,1000,8.05,0.99
16,1000,8.11,1.97
32,1000,8.04,3.98
64,1000,8.10,7.90
128,1000,8.15,15.70
256,1000,8.65,29.59
512,1000,10.70,47.85
1024,1000,10.71,95.60
2048,1000,13.71,149.43
4096,1000,14.95,274.06
8192,1000,17.49,468.42
16384,1000,25.38,645.44
32768,1000,36.47,898.40
65536,640,60.36,1085.74
131072,320,110.81,1182.81
262144,160,135.64,1932.58
524288,80,226.25,2317.31
1048576,40,434.01,2416.01
2097152,20,838.47,2501.16
4194304,10,1432.24,2928.50
8388608,5,3022.81,2775.10
16777216,2,6915.72,2425.95
33554432,1,14864.14,2257.41
67108864,1,25238.83,2658.95
134217728,1,45325.04,2961.23
268435456,1,94992.57,2825.86
