# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm:ofi -genv I_MPI_OFI_PROVIDER=sockets ./IMB-MPI1_intel PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,19.19,0.00
1,1000,10.17,0.10
2,1000,10.16,0.20
4,1000,10.18,0.39
8,1000,10.14,0.79
16,1000,9.96,1.61
32,1000,9.97,3.21
64,1000,9.98,6.41
128,1000,10.00,12.80
256,1000,36.76,6.96
512,1000,45.17,11.34
1024,1000,34.56,29.63
2048,1000,37.16,55.11
4096,1000,48.87,83.81
8192,1000,67.60,121.18
16384,1000,68.31,239.86
32768,1000,73.91,443.33
65536,640,68.04,963.20
131072,320,95.39,1374.10
262144,160,132.48,1978.72
524288,80,208.52,2514.28
1048576,40,447.69,2342.20
2097152,20,1005.03,2086.67
4194304,10,1885.67,2224.31
8388608,5,3552.23,2361.51
16777216,2,8878.12,1889.73
33554432,1,11749.36,2855.85
67108864,1,22839.46,2938.29
134217728,1,82694.46,1623.06
268435456,1,166791.73,1609.41
