# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=shm -genv I_MPI_OFI_PROVIDER=shm -genv I_MPI_PIN_PROCESSOR_LIST 0,1 ./IMB-MPI1_intel PingPong
# Nodes used - ct1pt-tnode007.hpc, ct1pt-tnode008.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.43,2.33
2,1000,0.43,4.66
4,1000,0.43,9.27
8,1000,0.43,18.64
16,1000,0.43,37.44
32,1000,0.47,68.65
64,1000,0.47,137.22
128,1000,0.58,221.69
256,1000,0.63,408.24
512,1000,0.83,613.19
1024,1000,0.89,1154.25
2048,1000,1.06,1930.89
4096,1000,1.58,2584.76
8192,1000,1.94,4220.09
16384,1000,3.26,5025.98
32768,1000,5.17,6342.40
65536,640,9.13,7177.97
131072,320,17.90,7321.96
262144,160,34.40,7620.26
524288,80,83.56,6274.51
1048576,40,169.98,6168.97
2097152,20,337.19,6219.45
4194304,10,669.48,6265.00
