# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,13.91,0.00
1,1000,13.97,0.07
2,1000,13.88,0.14
4,1000,14.02,0.29
8,1000,13.85,0.58
16,1000,14.01,1.14
32,1000,14.14,2.26
64,1000,14.02,4.57
128,1000,14.23,8.99
256,1000,14.30,17.90
512,1000,13.09,39.12
1024,1000,13.32,76.89
2048,1000,16.08,127.35
4096,1000,16.60,246.68
8192,1000,18.23,449.33
16384,1000,23.93,684.57
32768,1000,37.51,873.54
65536,640,80.19,817.30
131072,320,117.94,1111.31
262144,160,211.19,1241.26
524288,80,310.06,1690.93
1048576,40,511.38,2050.49
2097152,20,916.31,2288.69
4194304,10,1796.74,2334.39
8388608,5,3588.14,2337.87
16777216,2,7309.72,2295.19
33554432,1,14906.26,2251.03
67108864,1,29855.74,2247.77
134217728,1,59416.00,2258.95
268435456,1,119190.59,2252.15
