# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pt-tnode007.hpc, ct1pt-tnode008.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.06,0.00
1,1000,8.25,0.12
2,1000,8.17,0.24
4,1000,8.20,0.49
8,1000,8.17,0.98
16,1000,8.18,1.96
32,1000,8.21,3.90
64,1000,8.19,7.82
128,1000,8.56,14.95
256,1000,8.61,29.73
512,1000,8.66,59.15
1024,1000,9.81,104.43
2048,1000,9.28,220.68
4096,1000,11.06,370.20
8192,1000,11.81,693.76
16384,1000,15.67,1045.88
32768,1000,26.45,1238.69
65536,640,57.75,1134.76
131072,320,78.88,1661.68
262144,160,113.12,2317.48
524288,80,172.99,3030.71
1048576,40,305.24,3435.24
2097152,20,601.77,3484.99
4194304,10,1217.13,3446.07
