# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.75,0.00
1,1000,5.35,0.19
2,1000,5.35,0.37
4,1000,5.37,0.75
8,1000,5.36,1.49
16,1000,5.38,2.98
32,1000,5.37,5.96
64,1000,5.39,11.88
128,1000,5.41,23.64
256,1000,5.76,44.45
512,1000,5.79,88.37
1024,1000,6.40,159.88
2048,1000,6.22,329.05
4096,1000,7.21,568.12
8192,1000,7.69,1064.93
16384,1000,9.79,1672.84
32768,1000,16.13,2031.05
65536,640,30.26,2165.43
131072,320,40.76,3215.73
262144,160,55.90,4689.88
524288,80,89.51,5857.34
1048576,40,156.13,6716.18
2097152,20,292.05,7180.71
4194304,10,656.81,6385.88
8388608,5,1605.69,5224.30
16777216,2,3417.21,4909.62
33554432,1,6892.08,4868.55
67108864,1,13418.68,5001.15
134217728,1,26680.94,5030.47
268435456,1,53323.32,5034.11
