# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,11.42,0.00
1,1000,11.44,0.09
2,1000,11.43,0.18
4,1000,11.37,0.35
8,1000,10.58,0.76
16,1000,10.52,1.52
32,1000,10.60,3.02
64,1000,10.56,6.06
128,1000,10.67,12.00
256,1000,10.78,23.74
512,1000,10.66,48.01
1024,1000,11.13,92.01
2048,1000,12.36,165.73
4096,1000,13.52,303.04
8192,1000,15.13,541.54
16384,1000,18.46,887.68
32768,1000,27.97,1171.52
65536,640,59.36,1103.95
131072,320,84.35,1553.97
262144,160,179.66,1459.12
524288,80,270.57,1937.73
1048576,40,449.32,2333.69
2097152,20,805.39,2603.90
4194304,10,1494.88,2805.78
8388608,5,3126.24,2683.29
16777216,2,6912.30,2427.16
33554432,1,14652.58,2290.00
67108864,1,28320.75,2369.60
134217728,1,55925.67,2399.93
268435456,1,110467.34,2430.00
