# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.42
2,1000,0.39,5.10
4,1000,0.39,10.25
8,1000,0.40,20.24
16,1000,0.39,40.79
32,1000,0.56,57.42
64,1000,0.55,116.74
128,1000,0.86,149.32
256,1000,0.92,276.83
512,1000,1.13,452.12
1024,1000,1.26,810.05
2048,1000,2.08,982.99
4096,1000,2.98,1374.40
8192,1000,4.78,1712.19
16384,1000,7.30,2245.65
32768,1000,13.01,2518.47
65536,640,23.94,2738.00
131072,320,45.24,2897.08
262144,160,13.12,19975.07
524288,80,22.90,22899.34
1048576,40,52.68,19902.99
2097152,20,143.67,14597.43
4194304,10,307.76,13628.29
8388608,5,634.02,13230.83
16777216,2,2169.11,7734.63
33554432,1,6107.11,5494.32
67108864,1,12850.86,5222.13
134217728,1,25615.59,5239.69
268435456,1,50122.53,5355.58
