# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pt-tnode009.hpc, ct1pt-tnode010.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.43
2,1000,0.40,4.97
4,1000,0.40,9.97
8,1000,0.40,20.06
16,1000,0.40,39.86
32,1000,0.56,56.74
64,1000,0.56,115.14
128,1000,0.90,142.97
256,1000,0.93,274.35
512,1000,1.16,443.01
1024,1000,1.30,790.65
2048,1000,2.10,973.21
4096,1000,3.07,1335.26
8192,1000,4.94,1658.86
16384,1000,7.90,2073.67
32768,1000,13.62,2406.38
65536,640,24.84,2638.57
131072,320,46.15,2840.39
262144,160,14.53,18044.26
524288,80,25.62,20460.32
1048576,40,53.34,19658.87
2097152,20,139.02,15085.05
4194304,10,290.07,14459.51
8388608,5,639.69,13113.49
16777216,2,2148.83,7807.60
33554432,1,6105.12,5496.12
67108864,1,12772.94,5253.99
134217728,1,25417.80,5280.46
268435456,1,49845.63,5385.34
