# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=tcp ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.18,0.00
1,1000,8.04,0.12
2,1000,8.05,0.25
4,1000,8.01,0.50
8,1000,8.02,1.00
16,1000,8.33,1.92
32,1000,8.09,3.96
64,1000,8.06,7.94
128,1000,8.20,15.60
256,1000,8.27,30.95
512,1000,10.33,49.54
1024,1000,10.80,94.78
2048,1000,12.92,158.50
4096,1000,14.71,278.47
8192,1000,15.79,518.81
16384,1000,26.65,614.68
32768,1000,38.27,856.17
65536,640,60.29,1087.08
131072,320,110.36,1187.65
262144,160,133.34,1966.05
524288,80,234.62,2234.67
1048576,40,446.13,2350.36
2097152,20,840.27,2495.80
4194304,10,1474.02,2845.48
