# Command used - mpiexec -np 2 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=shm -genv I_MPI_PIN_PROCESSOR_LIST 0,2 ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.12,0.00
1,1000,1.15,0.87
2,1000,1.13,1.77
4,1000,1.13,3.53
8,1000,1.14,7.00
16,1000,1.17,13.69
32,1000,1.14,28.08
64,1000,1.17,54.75
128,1000,1.28,100.02
256,1000,1.31,196.08
512,1000,1.32,387.06
1024,1000,1.40,731.27
2048,1000,1.60,1277.66
4096,1000,2.04,2006.71
8192,1000,2.61,3139.30
16384,1000,3.13,5232.14
32768,1000,4.06,8062.95
65536,640,5.91,11096.56
131072,320,9.51,13789.58
262144,160,17.16,15276.36
524288,80,35.10,14939.10
1048576,40,94.56,11089.33
2097152,20,216.91,9668.19
4194304,10,519.94,8066.92
