# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.42,2.35
2,1000,0.41,4.88
4,1000,0.41,9.70
8,1000,0.41,19.56
16,1000,0.41,38.71
32,1000,0.56,56.94
64,1000,0.56,114.93
128,1000,1.05,121.52
256,1000,1.14,223.94
512,1000,1.20,428.06
1024,1000,1.44,710.28
2048,1000,2.08,983.61
4096,1000,2.96,1384.93
8192,1000,4.69,1746.48
16384,1000,7.37,2223.25
32768,1000,13.04,2512.53
65536,640,23.76,2758.20
131072,320,44.49,2946.40
262144,160,14.74,17779.49
524288,80,25.67,20421.41
1048576,40,59.73,17556.59
2097152,20,158.11,13263.62
4194304,10,325.83,12872.76
