# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.79,0.00
1,1000,8.87,0.11
2,1000,8.92,0.22
4,1000,8.98,0.45
8,1000,8.92,0.90
16,1000,8.93,1.79
32,1000,8.96,3.57
64,1000,8.99,7.12
128,1000,9.24,13.86
256,1000,9.36,27.34
512,1000,9.41,54.39
1024,1000,10.38,98.65
2048,1000,9.84,208.17
4096,1000,11.63,352.34
8192,1000,12.54,653.01
16384,1000,16.81,974.55
32768,1000,27.06,1211.11
65536,640,62.25,1052.86
131072,320,84.01,1560.28
262144,160,118.15,2218.71
524288,80,188.76,2777.52
1048576,40,334.33,3136.31
2097152,20,642.93,3261.85
4194304,10,1332.57,3147.53
