# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.78
2,1000,0.21,9.62
4,1000,0.22,18.20
8,1000,0.22,36.60
16,1000,0.21,74.69
32,1000,0.25,129.19
64,1000,0.25,259.79
128,1000,0.34,372.26
256,1000,0.37,694.69
512,1000,0.45,1126.19
1024,1000,0.56,1821.91
2048,1000,0.78,2619.28
4096,1000,1.15,3569.68
8192,1000,1.89,4325.23
16384,1000,2.95,5554.53
32768,1000,4.74,6913.83
65536,640,8.08,8112.03
131072,320,14.67,8935.26
262144,160,14.03,18687.86
524288,80,25.09,20896.48
1048576,40,61.73,16986.33
2097152,20,157.95,13277.49
4194304,10,341.76,12272.72
8388608,5,965.49,8688.49
16777216,2,2521.07,6654.79
33554432,1,5534.38,6062.90
67108864,1,10974.63,6114.91
134217728,1,21829.85,6148.36
268435456,1,43472.27,6174.87
