# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.22,4.62
2,1000,0.21,9.64
4,1000,0.21,18.82
8,1000,0.22,37.20
16,1000,0.21,75.45
32,1000,0.25,126.18
64,1000,0.25,259.56
128,1000,0.35,367.51
256,1000,0.37,691.79
512,1000,0.45,1131.82
1024,1000,0.57,1810.12
2048,1000,0.79,2576.15
4096,1000,1.15,3568.17
8192,1000,1.91,4288.99
16384,1000,2.96,5538.32
32768,1000,4.76,6887.33
65536,640,8.10,8089.33
131072,320,14.68,8929.54
262144,160,14.01,18713.81
524288,80,25.20,20804.07
1048576,40,58.26,17998.04
2097152,20,157.84,13286.56
4194304,10,326.21,12857.62
