# Command used - mpiexec -np 2 -ppn=1 -env I_MPI_DEBUG 5 -genv I_MPI_FABRICS=ofi -genv I_MPI_OFI_PROVIDER=tcp ./IMB-MPI1_intel PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.63,0.00
1,1000,8.57,0.12
2,1000,8.57,0.23
4,1000,8.52,0.47
8,1000,8.22,0.97
16,1000,8.19,1.95
32,1000,8.79,3.64
64,1000,8.07,7.93
128,1000,8.07,15.86
256,1000,8.22,31.14
512,1000,10.22,50.10
1024,1000,10.58,96.76
2048,1000,13.11,156.24
4096,1000,14.77,277.35
8192,1000,15.88,515.87
16384,1000,25.00,655.37
32768,1000,35.89,913.08
65536,640,59.99,1092.53
131072,320,111.28,1177.89
262144,160,133.48,1963.97
524288,80,235.04,2230.63
1048576,40,454.01,2309.56
2097152,20,922.98,2272.16
4194304,10,1936.02,2166.46
