# Command used - mpirun -np 2 --report-bindings --map-by node --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong -msglog 28
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,14.14,0.00
1,1000,13.88,0.07
2,1000,14.02,0.14
4,1000,13.75,0.29
8,1000,13.76,0.58
16,1000,13.98,1.14
32,1000,13.83,2.31
64,1000,13.93,4.60
128,1000,14.17,9.03
256,1000,14.11,18.15
512,1000,12.82,39.93
1024,1000,13.54,75.65
2048,1000,15.13,135.33
4096,1000,16.32,251.04
8192,1000,18.05,453.82
16384,1000,23.22,705.50
32768,1000,37.11,883.01
65536,640,79.89,820.30
131072,320,118.49,1106.21
262144,160,211.44,1239.81
524288,80,314.71,1665.96
1048576,40,513.25,2042.99
2097152,20,921.65,2275.44
4194304,10,1777.55,2359.60
8388608,5,3656.63,2294.08
16777216,2,7707.31,2176.79
33554432,1,15672.82,2140.93
67108864,1,31192.46,2151.45
134217728,1,62030.84,2163.73
268435456,1,124115.02,2162.80
