# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,4.95,0.00
1,1000,5.03,0.20
2,1000,5.04,0.40
4,1000,5.02,0.80
8,1000,5.03,1.59
16,1000,5.02,3.19
32,1000,5.01,6.38
64,1000,5.02,12.74
128,1000,5.09,25.16
256,1000,5.12,49.97
512,1000,5.18,98.87
1024,1000,5.82,175.95
2048,1000,5.59,366.38
4096,1000,6.40,639.70
8192,1000,6.88,1191.31
16384,1000,8.81,1860.18
32768,1000,14.30,2291.54
65536,640,29.42,2227.32
131072,320,36.80,3561.30
262144,160,51.07,5133.07
524288,80,86.09,6090.35
1048576,40,146.97,7134.86
2097152,20,306.09,6851.51
4194304,10,653.04,6422.70
