# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.42,2.37
2,1000,0.42,4.79
4,1000,0.42,9.57
8,1000,0.42,19.08
16,1000,0.42,38.16
32,1000,0.57,56.53
64,1000,0.57,111.56
128,1000,1.00,127.59
256,1000,1.06,242.59
512,1000,1.18,434.25
1024,1000,1.54,665.68
2048,1000,2.09,981.31
4096,1000,2.96,1381.71
8192,1000,4.68,1749.09
16384,1000,7.36,2226.91
32768,1000,12.89,2541.83
65536,640,24.05,2724.53
131072,320,43.72,2997.82
262144,160,14.59,17967.34
524288,80,26.32,19916.53
1048576,40,60.35,17376.01
2097152,20,156.47,13402.60
4194304,10,337.89,12413.40
